23916,I Am Fear,Kevin Shulman,87,"Horror, Thriller, War"
23917,Christmas Angel,Brian Brough,87,"Comedy, Drama, Romance"
23918,The Ward - Il reparto,John Carpenter,89,"Horror, Mystery, Thriller"
23919,W.M.D.,Richard Halpern,81,"Action, Thriller, War"
23920,Costa Rican Summer,Jason Matthews,89,Comedy
23921,Dough Boys,Nicholas Harvell,93,"Action, Crime, Drama"
23922,Cloud Atlas,"Tom Tykwer, Lana Wachowski",172,"Action, Drama, Mystery"
23923,Thomas & Friends: The Great Discovery - The Movie,Steve Asquith,60,"Animation, Family"
23924,This Is Where I Leave You,Shawn Levy,103,"Comedy, Drama"
23925,I Was a 7th Grade Dragon Slayer,Andrew Lauer,93,"Adventure, Comedy, Family"
23926,American Weapon,Cliff Vasko,100,"Horror, Thriller"
23927,The Awakening,Vince Rotonda,83,"Horror, Thriller"
23928,Il Guinness dei pupazzi di neve,Robert Kirbyson,86,"Comedy, Family"
23929,Cookies & Cream,Princeton Holt,90,Drama
23930,PPZ: Pride and Prejudice and Zombies,Burr Steers,108,"Action, Comedy, Fantasy"
23931,Prairie Love,Dusty Bias,108,Comedy
23932,Inception,Christopher Nolan,148,"Action, Adventure, Sci-Fi"
23933,Un weekend da bamboccioni,Dennis Dugan,102,Comedy
23934,Stricken,Matt Sconce,90,Thriller
23935,Jimmy,Mark Freiburger,95,"Drama, Family, Fantasy"
23936,Rid of Me,James Westby,90,Comedy
23937,Space Girls in Beverly Hills,Tim Colceri,94,Sci-Fi
23938,Fast Zombies with Guns,Bennie Woodell,87,Horror
23939,Kung Fu Joe,Glen Berry,89,Comedy
23940,The Widow's Might,John Robert Moore,101,"Adventure, Comedy, Family"
23941,When Soldiers Cry,Joe Black,120,"Action, War"
23942,Alcatraz Prison Escape: Deathbed Confession,John Edward Lee,93,"Action, Crime"
23943,Repo Chick,Alex Cox,85,"Comedy, Crime"
23944,Scare Zone,Jon Binkowski,88,Horror
23945,Big Money Rustlas,Paul Andresen,95,"Comedy, Western"
23946,Attack of the Vegan Zombies!,Jim Townsend,77,"Comedy, Horror"
23947,Love Is a Thieves' Game,Sam Logan Khaleghi,91,"Action, Crime, Drama"
23948,Forged,William Wedig,77,"Action, Drama"
23949,Baby Jane?,William Clift,95,Comedy
23950,La regola del silenzio - The Company You Keep,Robert Redford,125,"Drama, Thriller"
23951,Pete Smalls Is Dead,Alexandre Rockwell,95,"Comedy, Crime"
23952,You May Not Kiss the Bride,Rob Hedden,99,"Action, Comedy, Crime"
23953,Professione inventore,Trent Cooper,93,"Comedy, Drama"
23954,Carried Away,Tom Huckabee,102,Drama
23955,Hit List,Minh Collins,90,"Comedy, Romance"
23956,Deuce of Spades,Faith Granger,150,Drama
23957,Justify,Insung Hwang,72,Thriller
23958,Godkiller: Walk Among Us,Matt Pizzolo,72,"Animation, Sci-Fi"
23959,Haunted,Victor Salva,102,"Horror, Thriller"
23960,I guardiani del destino,George Nolfi,106,"Romance, Sci-Fi, Thriller"
23961,Poliziotti fuori - Due sbirri a piede libero,Kevin Smith,107,"Action, Comedy, Crime"
23962,I Can Do Bad All by Myself,Tyler Perry,113,"Comedy, Drama"
23963,Nun of That,Richard Griffin,91,"Action, Comedy"
23964,Infection: The Invasion Begins,Howard Wexler,95,"Horror, Sci-Fi, Thriller"
23965,I poliziotti di riserva,Adam McKay,107,"Action, Comedy, Crime"
23966,Shimmer Lake,Oren Uziel,86,"Crime, Drama, Mystery"
23967,Suicide Squad,David Ayer,123,"Action, Adventure, Fantasy"
23968,Total Recall - Atto di forza,Len Wiseman,118,"Action, Adventure, Sci-Fi"
23969,Aaron Albeit a Hero,Paul Bright,82,"Action, Comedy, Thriller"
23970,The Fugue,Paul Awad,90,Horror
23971,Warning!!! Pedophile Released,Shane Ryan,96,"Crime, Drama, Romance"
23972,The Best Bar in America,"Damon Ristau, Eric W. Ristau",89,"Adventure, Western"
23973,Bicycle Bride,Hassan Zee,104,"Comedy, Family, Romance"
23974,Downsizing - Vivere alla grande,Alexander Payne,135,"Drama, Sci-Fi"
23975,Uomini di parola,Fisher Stevens,95,"Comedy, Crime, Thriller"
23976,Mapplethorpe,Ondi Timoner,102,"Biography, Drama"
23977,Scouts Honor,Jesse Bryan,91,Comedy
23978,Le paludi della morte,Ami Canaan Mann,105,"Crime, Drama, History"
23979,Quando l'amore si spezza,Jon Cassar,107,"Crime, Drama, Horror"
23980,"Bless Me, Ultima",Carl Franklin,106,"Biography, Drama, History"
23981,The Deported,Lance Kawas,90,Comedy
23982,Heart of the Sea - Le origini di Moby Dick,Ron Howard,122,"Action, Adventure, Biography"
23983,Bedrooms,"Youssef Delara, Michael D. Olmos",85,"Drama, Romance"
23984,The Final,Joey Stewart,93,"Drama, Horror, Thriller"
23985,Fully Loaded,Shira Piven,77,Comedy
23986,Walkaway,Shailja Gupta,97,"Comedy, Drama"
23987,And Soon the Darkness,Marcos Efron,91,"Drama, Horror, Mystery"
23988,Paper Boys,Bryan E. Hall,126,"Comedy, Drama, Music"
23989,Why Did I Get Married Too?,Tyler Perry,121,"Comedy, Drama, Romance"
23990,Happy Tree Friends,"Rhode Montijo, Kenn Navarro",74,"Animation, Horror"
23991,Hunger Games,Gary Ross,142,"Action, Adventure, Sci-Fi"
23992,Sansone,Tom Dey,99,"Comedy, Family"
23993,Prisoners,Denis Villeneuve,153,"Crime, Drama, Mystery"
23994,Wrong Turn - Ingranaggio mortale,Franck Khalfoun,91,"Action, Crime, Drama"
23995,Jesus Henry Christ,Dennis Lee,92,Comedy
23996,Helena from the Wedding,Joseph Infantolino,89,"Comedy, Drama"
23997,I pinguini di Mr. Popper,Mark Waters,94,"Comedy, Family, Fantasy"
23998,It,Andy Muschietti,135,Horror
23999,Revenge of the Green Dragons,"Andrew Lau, Andrew Loo",94,"Action, Crime, Drama"
24000,Taken - La vendetta,Olivier Megaton,92,"Action, Thriller"
24001,Viaggio nell'isola misteriosa,Brad Peyton,94,"Action, Adventure, Comedy"
24002,Straight Outta Compton,F. Gary Gray,147,"Biography, Drama, History"
24003,YellowBrickRoad,"Jesse Holland, Andy Mitton",98,"Horror, Thriller"
24004,2084,"George Blumetti, Maurice Kelly",83,"Horror, Sci-Fi, Thriller"
24005,Be My Teacher,Lakisha R. Lemons,90,"Drama, Romance"
24006,Earthling,Clay Liford,111,Sci-Fi
24007,Transformers 3,Michael Bay,154,"Action, Adventure, Sci-Fi"
24008,Un gelido inverno,Debra Granik,100,"Drama, Mystery"
24009,Un cane alla Casa Bianca,Bryan Michael Stoller,90,"Comedy, Drama, Family"
24010,The Fields,"Tom Mattera, David Mazzoni",100,"Drama, Mystery, Thriller"
24011,A Boy Called Po,John Asher,95,"Drama, Fantasy"
24012,Slime City Massacre,Gregory Lamberson,85,"Action, Horror, Sci-Fi"
24013,Happy Feet 2,"George Miller, Gary Eck",100,"Animation, Adventure, Comedy"
24014,Bob's New Suit,Alan R. Howard,95,Drama
24015,Orgy of the Damned,Creep Creepersin,92,"Fantasy, Horror, Thriller"
24016,Assassins' Code,Lawrence Riggins,90,"Action, Crime, Thriller"
24017,Sinbad: The Fifth Voyage,Shahin Sean Solimon,89,"Action, Adventure, Fantasy"
24018,Il Grinta,"Ethan Coen, Joel Coen",110,"Drama, Western"
24019,Remember Me,Allen Coulter,113,"Drama, Romance"
24020,Rage,Chris Witherspoon,85,"Action, Drama, Horror"
24021,The Romantics,Galt Niederhoffer,95,"Comedy, Drama, Romance"
24022,The Bannen Way,Jesse Warren,93,"Action, Comedy, Crime"
24023,Separati innamorati,Lee Toland Krieger,92,"Comedy, Drama, Romance"
24024,Hardwired - Nemico invisibile,Ernie Barbarash,94,"Action, Sci-Fi"
24025,Of Silence,Jeremiah Sayys,94,"Drama, Horror, Sci-Fi"
24026,A Greater Yes: The Story of Amy Newhouse,Bradley Dorsey,84,Drama
24027,Altitude,Kaare Andrews,90,"Horror, Mystery, Sci-Fi"
24028,Violet Tendencies,Casper Andreas,99,"Comedy, Drama, Romance"
24029,Rimbalzi d'amore,Sanaa Hamri,100,"Comedy, Romance, Sport"
24030,The Moth Diaries,Mary Harron,82,"Drama, Fantasy, Horror"
24031,Twelve,Joel Schumacher,93,"Action, Crime, Drama"
24032,Into Darkness - Star Trek,J.J. Abrams,132,"Action, Adventure, Sci-Fi"
24033,Poliziotto in prova,Tim Story,99,"Action, Comedy, Crime"
24034,Bloomington,Fernanda Cardoso,83,Drama
24035,Men in Black 3,Barry Sonnenfeld,106,"Action, Adventure, Comedy"
24036,Everybody Dies,Josh Evans,76,Action
24037,An Acrid Yarn,"Ike Duncan, Tony Roberts",99,Thriller
24038,Exit to Hell,Robert Conway,81,"Action, Horror, Thriller"
24039,Freeway Killer,John Murlowski,85,"Crime, Drama, Thriller"
24040,Porn Star Zombies,Keith Emerson,80,"Comedy, Horror"
24041,Klyuch salamandry,"Aleksandr Yakimchuk, Elena Kovaleva",110,Action
24042,"Amici, amanti e...",Ivan Reitman,108,"Comedy, Romance"
24043,Riddick,David Twohy,119,"Action, Adventure, Sci-Fi"
24044,Castelli di ghiaccio - Vivere per un sogno,Donald Wrye,95,"Drama, Romance, Sport"
24045,Bucky Larson: Born to Be a Star,Tom Brady,97,Comedy
24046,Una notte da leoni 2,Todd Phillips,102,Comedy
24047,Hop,Tim Hill,95,"Animation, Adventure, Comedy"
24048,Pastor Shepherd,Edwin L. Marshall,91,Comedy
24049,Sold,Jeffrey D. Brown,94,Drama
24050,Stuck!,Steve Balderson,95,Drama
24051,Just Another Day,Peter Spirer,95,"Drama, Music"
24052,Marigold Hotel,John Madden,124,"Comedy, Drama, Romance"
24053,Bookends,Matt Riddlehoover,70,"Comedy, Drama, Romance"
24054,Beware the Gonzo,Bryan Goluboff,94,"Comedy, Drama, Romance"
24055,Sabor tropical,Jorge Ameer,119,"Drama, Thriller"
24056,Tavolo 19,Jeffrey Blitz,87,"Comedy, Drama, Romance"
24057,Biophage,Mark A. Rapp,72,Horror
24058,Cougar Hunting,Robin Blazak,102,"Comedy, Romance"
24059,12 Soldiers,Nicolai Fuglsig,130,"Action, Drama, History"
24060,Il potere dei soldi,Robert Luketic,106,"Drama, Thriller"
24061,Evil Things,Dominic Perez,86,"Horror, Mystery, Thriller"
24062,Frat Party,Robert Bennett,90,Comedy
24063,Ancora tu!,Andy Fickman,105,"Comedy, Romance"
24064,Awful Nice,Todd Sklar,92,Comedy
24065,Immigration Tango,David Burton Morris,92,Comedy
24066,Tata Matilda e il grande botto,Susanna White,109,"Comedy, Family, Fantasy"
24067,The Brazen Bull,Douglas Elford-Argent,85,Thriller
24068,Bulletproof Man,Jonathan Hensleigh,106,"Biography, Crime, Drama"
24069,"I, Frankenstein",Stuart Beattie,92,"Action, Fantasy, Sci-Fi"
24070,Ominous,Justin Bergonzoni,84,"Drama, Horror"
24071,Provinces of Night,Shane Dax Taylor,105,"Drama, Romance"
24072,River of Darkness,Bruce Koehler,105,Horror
24073,Somewhere,Sofia Coppola,97,"Comedy, Drama"
24074,Groupie,Mark L. Lester,90,"Crime, Mystery, Thriller"
24075,Wake,Chad Feehan,102,"Mystery, Thriller"
24076,The Imperialists Are Still Alive!,Zeina Durra,90,Drama
24077,Torn,Jeremiah Birnbaum,80,Drama
24078,Stone,John Curran,105,"Drama, Thriller"
24079,The Crypt,Craig McMahon,84,Horror
24080,BearCity,Douglas Langway,104,"Comedy, Romance"
24081,Unrivaled,Warren P. Sonoda,109,"Action, Drama, Sport"
24082,Leonie,Hisako Matsui,102,"Biography, Drama"
24083,Lovelace,"Rob Epstein, Jeffrey Friedman",93,"Biography, Drama"
24084,Daddy Longlegs (Go get some rosemary),"Benny Safdie, Josh Safdie",100,"Comedy, Drama"
24085,HairBrained,Billy Kent,97,"Comedy, Drama, Fantasy"
24086,Losers Take All,Alex Steyermark,96,Comedy
24087,The Human Race,Paul Hough,87,"Action, Horror, Sci-Fi"
24088,Hansel & Gretel - Cacciatori di streghe,Tommy Wirkola,88,"Action, Fantasy, Horror"
24089,Alien Opponent,Colin Theys,92,"Action, Comedy, Sci-Fi"
24090,Valley of the Sun,Stokes McIntyre,103,"Comedy, Drama, Romance"
24091,Act Naturally,J.P. Riley,90,"Comedy, Drama"
24092,Dark Feed,"Michael Rasmussen, Shawn Rasmussen",86,Horror
24093,Hellgate,John Penney,93,"Drama, Fantasy, Horror"
24094,What Would Jesus Do?,Thomas Makowski,94,Drama
24095,Wolverine - L'immortale,James Mangold,126,"Action, Adventure, Sci-Fi"
24096,The Uh-Oh Show,Herschell Gordon Lewis,87,"Comedy, Horror"
24097,Il figlio di Babbo Natale,"Sarah Smith, Barry Cook",97,"Animation, Adventure, Comedy"
24098,Brick Mansions,Camille Delamarre,90,"Action, Crime, Thriller"
24099,Qualcosa di straordinario,Ken Kwapis,107,"Biography, Drama, Family"
24100,Kiss the Abyss,Ken Winkler,88,Horror
24101,Pirati! Briganti da strapazzo,"Peter Lord, Jeff Newitt",88,"Animation, Adventure, Comedy"
24102,Deadline,Curt Hahn,95,"Drama, Mystery, Thriller"
24103,Deadpool,Tim Miller,108,"Action, Adventure, Comedy"
24104,Perfect Combination,Trey Haley,92,"Comedy, Romance"
24105,Another Year,Mike Leigh,129,"Comedy, Drama"
24106,"Hollywood, je t'aime",Jason Bushman,95,"Comedy, Drama, Romance"
24107,Faster,George Tillman Jr.,98,"Action, Crime, Drama"
24108,The Details,Jacob Estes,101,"Comedy, Drama"
24109,O.B.A.M. Nude,Rod Weber,80,"Drama, History"
24110,The Eves,Tyler Glodt,85,Thriller
24111,Disconnect,Henry Alex Rubin,115,"Drama, Thriller"
24112,The Apparition,Todd Lincoln,83,"Horror, Thriller"
24113,The Landlord,Emil Hyde,98,"Comedy, Horror"
24114,Mother's Day,Darren Lynn Bousman,112,"Drama, Horror, Thriller"
24115,Bandaged,Maria Beatty,92,"Mystery, Romance, Thriller"
24116,Sure Looks Good,Lionel Anthony Cook,87,Drama
24117,Echelon 8,Joe Valenti,118,"Action, Crime, Drama"
24118,Elle - L'ultima Cenerentola,"John Dunson, Sean Dunson",90,"Drama, Family"
24119,Amore e matrimonio,Dermot Mulroney,90,Comedy
24120,Lovers of Hate,Bryan Poyser,93,"Comedy, Drama"
24121,Rio,Carlos Saldanha,96,"Animation, Adventure, Comedy"
24122,Assassination Games - Giochi di morte,Ernie Barbarash,101,"Action, Crime, Drama"
24123,Sam Steele and the Junior Detective Agency,Tom Whitus,87,Family
24124,Fright Night - Il vampiro della porta accanto,Craig Gillespie,106,"Comedy, Horror"
24125,One Kine Day,Chuck Mitsui,100,Drama
24126,The Best and the Brightest,Josh Shelov,93,Comedy
24127,Segui il tuo cuore,Burr Steers,99,"Drama, Fantasy, Romance"
24128,Max Rose,Daniel Noah,83,Drama
24129,Battleship,Peter Berg,131,"Action, Adventure, Sci-Fi"
24130,Il mio angolo di Paradiso,Nicole Kassell,106,"Comedy, Drama, Fantasy"
24131,Submarine,Richard Ayoade,97,"Comedy, Drama, Romance"
24132,Virginia,Dustin Lance Black,111,Drama
24133,The American,Anton Corbijn,105,"Crime, Drama, Thriller"
24134,La fuga di Martha,Sean Durkin,102,"Drama, Mystery, Thriller"
24135,Under the Skin,Jonathan Glazer,108,"Drama, Horror, Sci-Fi"
24136,Il cammino per Santiago,Emilio Estevez,123,"Comedy, Drama"
24137,Terror Trap,Dan Garcia,86,Thriller
24138,Politics of Love,William Dear,93,"Comedy, Romance"
24139,Nero Bloom: Private Eye,Jason Eberly,46,"Action, Mystery"
24140,Zombie Dearest,David Kemker,85,"Comedy, Horror"
24141,Bass Ackwards,Linas Phillips,103,"Adventure, Comedy, Drama"
24142,Le lettere di Madre Teresa,William Riead,114,Drama
24143,Cost of a Soul,Sean Kirkpatrick,107,"Crime, Drama"
24144,Game of Death,Giorgio Serafini,98,"Action, Adventure, Thriller"
24145,Cat Run,John Stockwell,106,"Action, Comedy"
24146,Le 5 leggende,Peter Ramsey,97,"Animation, Action, Adventure"
24147,The Familiar,Miles Hanon,101,Horror
24148,Desert Son,"James Mann, Brandon Nicholas",90,Drama
24149,Leave,Robert Celestino,84,"Drama, Thriller"
24150,Prometheus,Ridley Scott,124,"Adventure, Mystery, Sci-Fi"
24151,A Marine Story,Ned Farr,98,"Crime, Drama, Romance"
24152,Bones,Frank Pestarino,88,Drama
24153,Il fidanzato della mia ragazza,Daryn Tufts,84,"Comedy, Romance"
24154,Smile Pretty,Harry Bromley Davenport,87,Drama
24155,Open House,Andrew Paquin,88,"Crime, Drama, Thriller"
24156,Winnie the Pooh - Nuove avventure nel Bosco dei Cento Acri,"Stephen J. Anderson, Don Hall",63,"Animation, Adventure, Comedy"
24157,Caught in the Crossfire,Brian A. Miller,85,"Action, Crime, Thriller"
24158,The Confidant,Alton Glass,90,Thriller
24159,Unrequited,"Jeffrey Day, Jason Epperson",115,"Drama, Thriller"
24160,Filth,Jon S. Baird,97,"Comedy, Crime, Drama"
24161,Mooz-Lum,Qasim Basir,94,"Drama, Family"
24162,Roadie,Michael Cuesta,95,"Comedy, Drama, Music"
24163,Signals 2,Carlos Etzio Roman,107,"Action, Sci-Fi, Thriller"
24164,This End Up,"David LaRosa, Brian Robbinson",149,"Comedy, Drama"
24165,Restitution,Lance Kawas,101,"Crime, Thriller"
24166,Vanishing on 7th Street,Brad Anderson,92,"Horror, Mystery, Thriller"
24167,William Vincent,Jay Anania,100,"Crime, Drama"
24168,Monsters University,Dan Scanlon,104,"Animation, Adventure, Comedy"
24169,Intrighi di potere,Dave Fraunces,96,Comedy
24170,The Help,Tate Taylor,146,Drama
24171,Followed Home,Joaquin F. Palma,74,Horror
24172,Truth,"Dianna Collett, Paul Collett",80,"Drama, History, Thriller"
24173,Let's Rob the Cheese Shop,Sean Gerowin,82,"Comedy, Romance"
24174,Hand 2 Hand,Jino Kang,92,Action
24175,Delivered,Michael Madison,90,"Crime, Thriller"
24176,Boy Wonder,Michael Morrissey,93,"Action, Crime, Drama"
24177,"Rio, Eu Te Amo","Vicente Amorim, Guillermo Arriaga",110,"Comedy, Drama, Fantasy"
24178,Goon,Michael Dowse,92,"Comedy, Drama, Sport"
24179,Searching for Sonny,Andrew Disney,94,"Comedy, Mystery"
24180,Impolex,Alex Ross Perry,73,"Adventure, Comedy, Drama"
24181,The Haunting in Connecticut 2: Ghosts of Georgia,Tom Elkins,101,"Drama, Horror, Mystery"
24182,L'evocazione - The Conjuring,James Wan,112,"Horror, Mystery, Thriller"
24183,Kidnap,Luis Prieto,95,"Action, Crime, Drama"
24184,The Next Three Days,Paul Haggis,133,"Action, Crime, Drama"
24185,Respire,David A. Cross,87,"Horror, Thriller"
24186,2050,Princeton Holt,106,"Drama, Fantasy, Sci-Fi"
24187,Red Herring,Ousa Khun,91,"Crime, Drama, Mystery"
24188,Henry & Me,Barrett Esposito,67,"Animation, Family"
24189,Lucky Bastard,Everett Lewis,87,"Drama, Romance"
24190,Meskada,Josh Sternfeld,98,"Crime, Drama, Thriller"
24191,Amanda,Steve Marra,90,"Comedy, Drama, Romance"
24192,She Wolf Rising,Marc Leland,91,Horror
24193,Knifepoint,Jed Strahm,83,"Crime, Horror, Thriller"
24194,Dream House,Jim Sheridan,84,"Drama, Mystery, Thriller"
24195,Enemies Among Us,Dan Garcia,76,"Action, Drama, Thriller"
24196,Leading Ladies,"Daniel Beahm, Erika Randall Beahm",102,Comedy
24197,Letters to God,"David Nixon, Patrick Doughtie",110,"Drama, Family"
24198,Two Gates of Sleep,Alistair Banks Griffin,78,Drama
24199,Big Sur,Michael Polish,81,"Drama, Romance"
24200,Identity Theft,James A. Ward,66,"Action, Comedy, Fantasy"
24201,The Ghostmaker,Mauro Borrelli,91,"Fantasy, Horror, Sci-Fi"
24202,5 Time Champion,Berndt Mader,92,Drama
24203,The Drifter,Taylor Steele,60,"Drama, Sport"
24204,L'incredibile vita di Timothy Green,Peter Hedges,105,"Comedy, Drama, Family"
24205,All Is Bright,Phil Morrison,107,"Comedy, Drama"
24206,Big Mama: Tale padre tale figlio,John Whitesell,107,"Action, Comedy, Crime"
24207,Annie Parker,Steven Bernstein,91,Drama
24208,House of Last Things,Michael Bartlett,110,"Fantasy, Horror, Thriller"
24209,Sono il numero quattro,D.J. Caruso,111,"Action, Adventure, Sci-Fi"
24210,Stake Land,Jim Mickle,98,"Drama, Horror, Sci-Fi"
24211,Incantesimi d'amore,John Lyde,93,"Family, Fantasy, Romance"
24212,Red White & Blue,Simon Rumley,104,"Drama, History, Thriller"
24213,The Italian Key,Rosa Karo,92,"Comedy, Drama, Romance"
24214,The Wrath of Cain,Ryan Combs,84,"Action, Drama"
24215,Columbus Circle,George Gallo,82,"Crime, Drama, Mystery"
24216,Cloudburst,Thom Fitzgerald,93,"Adventure, Comedy, Drama"
24217,The Lake Effect,Tara Miele,93,"Comedy, Drama"
24218,Shin angyo onshi,"Joji Shimura, Ha Yoo",87,"Animation, Action, Fantasy"
24219,Undocumented,Chris Peckover,96,Horror
24220,E se... fosse andata diversamente?,Dallas Jenkins,111,"Drama, Family, Fantasy"
24221,40,Emre Sahin,89,Drama
24222,Cartas a Elena,Llorent Barajas,97,Drama
24223,Monster Mutt,Todd Tucker,89,"Comedy, Family, Sci-Fi"
24224,Get a Job,Dylan Kidd,83,Comedy
24225,Baywatch,Seth Gordon,116,"Action, Comedy, Crime"
24226,Redemption Road,Mario Van Peebles,95,Drama
24227,Beautiful Wave,David Mueller,96,"Adventure, Drama"
24228,MacGruber,Jorma Taccone,90,"Action, Comedy"
24229,Hanna's Gold,Joel Souza,92,"Adventure, Family"
24230,Three Veils,Rolla Selbak,117,Drama
24231,Area Q.,Gerson Sanginitto,114,"Sci-Fi, Thriller"
24232,Girlfriend,Justin Lerner,94,Drama
24233,Stelle emergenti,Daniel Millican,90,"Drama, Family"
24234,Eating Out: All You Can Eat,Glenn Gaylord,80,"Comedy, Drama, Romance"
24235,Getting That Girl,Nathanael Coffman,91,"Comedy, Drama, Romance"
24236,The Moleman of Belmont Avenue,"Mike Bradecich, John LaFlamboy",90,"Comedy, Horror"
24237,Il bosco dell'orrore,"Mitchell Altieri, Phil Flores",85,Horror
24238,Paint It Black,Amber Tamblyn,97,Drama
24239,Last Call,Greg Garthe,85,Comedy
24240,Max Steel,Stewart Hendler,92,"Action, Adventure, Fantasy"
24241,Lucky,Gil Cates Jr.,103,Comedy
24242,Bridget Jones's Baby,Sharon Maguire,123,"Comedy, Drama, Romance"
24243,Lizard Boy,Paul Della Pelle,98,"Action, Comedy, Horror"
24244,Solo per una notte,Katie Aselton,78,"Comedy, Drama"
24245,The Lost & Found Family,Barnet Bain,91,Drama
24246,Turnabout,E.B. Hughes,90,"Drama, Mystery, Thriller"
24247,Saw 3D - Il capitolo finale,Kevin Greutert,90,"Horror, Mystery"
24248,About Fifty,Thomas Johnston,88,Comedy
24249,Where the Road Meets the Sun,Mun Chee Yong,93,"Crime, Drama"
24250,7E,Teddy Schenck,80,"Drama, Thriller"
24251,Dorm of the Dead,"Tobias Canto Jr., Tyrel Good",86,"Action, Comedy, Horror"
24252,Aquaman,James Wan,143,"Action, Adventure, Fantasy"
24253,Bitter Feast,Joe Maggio,95,"Comedy, Horror, Thriller"
24254,Benvenuti a Cedar Rapids,Miguel Arteta,87,Comedy
